user_id,ISBN,title,book_rating
217811,0380820293,Last Chance Saloon,9
805,0316777730,Naked,7
56554,0060090367,Watermelon,10
170401,034540288X,The Lost World,6
236058,0446310786,To Kill a Mockingbird,9
240700,0394820371,The Phantom Tollbooth,9
242309,0451205421,The Door to December,5
68256,0385729332,The Sisterhood of the Traveling Pants,9
170724,0446530077,Find Me,9
218430,0316781142,The Last Time They Met : A Novel,8
20172,038000917X,Rebecca,10
38703,1573225789,The Color of Water: A Black Man's Tribute to His White Mother,9
152016,0316666343,The Lovely Bones: A Novel,7
225595,0446667900,A Darkness More Than Night,10
243312,0345370775,Jurassic Park,5
258109,0140097058,In the Country of Last Things (Contemporary American Fiction),10
56391,0671040588,Boone's Lick : A Novel,7
78564,0345342968,Fahrenheit 451,5
135045,0446603392,Strange Highways,9
264317,0312144075,The Samurai's Garden : A Novel,8
69078,0312283709,Running with Scissors,8
124079,038533303X,Driving Mr. Albert: A Trip Across America With Einstein's Brain,8
139070,014023313X,The Stone Diaries,8
194600,0316788228,The Pilot's Wife,7
201674,051513287X,Face the Fire (Three Sisters Island Trilogy),9
123460,0393317552,"Guns, Germs, and Steel: The Fates of Human Societies",10
172742,0140179836,The Liar's Club: A Memoir,10
34987,0671744623,The Heiress,8
225087,0380012863,Jonathan Livingston Seagull,10
273905,0515133302,Hemlock Bay,6
6431,0590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
55779,0440166497,Once in a Lifetime,7
137589,048627263X,Flatland: A Romance of Many Dimensions (Dover Thrift Editions),8
179857,0836220986,The Far Side Observer,10
190923,0380603764,An Indecent Obsession,6
261829,037576092X,Autobiography of a Fat Bride : True Tales of a Pretend Adulthood,9
273507,0316569321,White Oleander : A Novel,7
19681,0373484003,Irish Hearts,9
32250,0425158616,Cause of Death,9
67840,0618129022,The Lord of the Rings (Movie Art Cover),10
104812,0380729407,Something Wicked This Way Comes,8
117384,084232920X,"Assassins: Assignment: Jerusalem, Target: Antichrist (Left Behind #6)",10
14336,0345381432,Dreaming in Cuban,9
126693,0553584510,The Survivors Club,8
158567,0671004107,Contact,8
181956,0385486804,Into the Wild,7
263325,0060929790,One Hundred Years of Solitude,9
84178,067976402X,Snow Falling on Cedars,7
148263,0375706771,Midwives: A Novel,10
56447,0060929596,As Nature Made Him : The Boy Who Was Raised as a Girl,9
120396,0425158616,Cause of Death,10
212645,0689710879,The Dark Is Rising,9
254995,0671510053,SHIPPING NEWS,8
48025,074343627X,Dreamcatcher,8
211152,0964631601,Pierced By A Sword,10
275922,0440226430,Summer Sisters,9
65584,0452281679,Simply Divine,10
77383,0345313151,Bearing an Hourglass (Incarnations of Immortality (Paperback)),9
136465,0380816547,Island of the Sequined Love Nun,9
271176,0345413350,"The Golden Compass (His Dark Materials, Book 1)",10
16717,042510107X,Red Storm Rising,9
46398,0345409469,The Demon-Haunted World: Science As a Candle in the Dark,9
168500,0425184943,Blue Diary,7
59971,0671023616,Postmortem (Kay Scarpetta Mysteries (Paperback)),5
234765,0804111359,Secret History,9
96440,006016848X,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",8
235282,0345441265,The Ladies Auxiliary (Ballantine Reader's Circle),7
267510,0446676098,The Notebook,10
4785,0380816555,Practical Demonkeeping,7
71490,0553262505,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",6
115003,0452284449,The Virgin Blue,7
123215,0553380095,The Heart of a Woman,7
148966,1551668866,Twilight Hunger,3
187801,0425113884,Mortal Fear,5
259259,0679441018,Memnoch the Devil : The Vampire Chronicles (Vampire Chronicles),9
10819,0553262505,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",7
99026,0553375407,Ishmael: An Adventure of the Mind and Spirit,10
158254,0786885688,Shopgirl,7
179939,8433969978,El Libro de Las Ilusiones,10
218552,006019491X,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),5
250301,0156027321,Life of Pi,8
259259,0385493800,The Testament,9
273535,051513287X,Face the Fire (Three Sisters Island Trilogy),7
10560,0375411992,Blackwood Farm (The Vampire Chronicles),9
172742,0743457536,I Do (But I Don't),8
29526,0060199652,Prodigal Summer,10
152524,0679419462,The Lost World: A Novel,9
158226,0515128821,The Breaker,5
187801,0671038567,Body of Evidence,5
202462,0440220602,The Chamber,8
254160,0385490992,The Street Lawyer,6
24627,0385472951,The Partner,5
66574,0425083837,The Hunt for Red October,7
93363,0345335082,Dragonquest (Dragonquest),8
173481,0440223202,Evening Class,9
37691,0671880187,Kitchen,9
42914,0671729411,Flowers In The Attic (Dollanganger),7
150561,0515132020,Heaven and Earth (Three Sisters Island Trilogy),9
28700,1551669498,Girls Night,6
172760,0451167783,A Streetcar Named Desire,8
206891,0399144463,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,6
259066,1573228737,Affinity,6
77816,044023722X,A Painted House,8
187517,0446603392,Strange Highways,8
249628,0836218655,Wiener Dog Art,8
231357,038549081X,The Handmaid's Tale : A Novel,8
244657,0671027360,Angels &amp; Demons,7
234893,0446604666,Sick Puppy,9
13552,067164257X,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),9
95359,0743225406,The Shipping News : A Novel,9
146230,0446310786,To Kill a Mockingbird,10
150979,0375760911,The Idiot Girls' Action Adventure Club,4
186039,0140620427,Sense and Sensibility (Penguin Popular Classics),8
219546,0156007479,Slammerkin,10
74026,0786915749,Dragons of Autumn Twilight (Dragonlance: Dragonlance Chronicles),8
129718,0312924585,Silence of the Lambs,7
54335,0373218966,Sullivan's Woman (Silhouette Single Title),7
929,0894803700,"14,000 Things to Be Happy About",8
73394,0345339681,The Hobbit : The Enchanting Prelude to The Lord of the Rings,10
150911,0553582755,One Door Away from Heaven,9
182993,038550926X,The Devil Wears Prada : A Novel,9
204864,0385337116,The Rule of Four,8
2977,0670894494,The Passion of Artemisia,6
128835,0874776945,The Artist's Way : A Spiritual Path to Higher Creativity,9
188106,0446600660,Strip Tease,6
92405,0312306326,Visions of Sugar Plums,8
71981,8433969978,El Libro de Las Ilusiones,9
85757,006017143X,The Night Listener,7
126053,0316769487,The Catcher in the Rye,10
130847,0743222229,George W. Bushisms : The Slate Book of The Accidental Wit and Wisdom of our 43rd President,10
103336,0316569321,White Oleander : A Novel,7
138018,0312421273,The Corrections: A Novel,1
198930,0441005489,"Redwall (Redwall, Book 1)",8
27472,1551669390,Dark Water (Mira Romantic Suspense),6
110934,0553584375,No One to Trust,6
171295,0061054909,Love in Vein,10
232103,0451151259,Eyes of the Dragon,7
44535,1558744630,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul),5
158226,0553802496,Odd Thomas,8
167272,0373218036,"Truly, Madly Manhattan",5
229741,0380815923,Blackberry Wine : A Novel,6
36562,0345339738,"The Return of the King (The Lord of the Rings, Part 3)",8
51803,0812550293,"The Path of Daggers (The Wheel of Time, Book 8)",9
170724,0316781266,The Last Time They Met : A Novel,5
185233,0316107387,Night of the Mary Kay Commandos Featuring Smell O-Toons,5
60337,0679735666,A Natural History of the Senses,10
72990,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),8
78553,0671705091,A Knight in Shining Armor,10
153662,0842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),9
215006,0140049975,East of Eden,10
217056,014028009X,Bridget Jones's Diary,8
46443,0064400034,Farmer Boy (Little House),9
131099,0330332775,Bridget Jones's Diary,9
144038,0345391810,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),9
90232,055328942X,"The Shelters of Stone (Earth's Children, Book 5)",10
150767,0399149325,Portrait of a Killer: Jack the Ripper -- Case Closed,6
115120,0345443284,While I Was Gone,5
152942,0446387878,A Yellow Raft in Blue Water,6
266056,0671894455,FORREST GUMP (Movie Tie in),8
156150,0140298479,Bridget Jones: The Edge of Reason,8
216557,0380732181,An Underachiever's Diary,9
248775,0345339738,"The Return of the King (The Lord of the Rings, Part 3)",9
929,0451169530,The Stand: Complete and Uncut,6
34115,0743437802,The Stone Monkey (Lincoln Rhyme Novels (Paperback)),7
110973,0743225406,The Shipping News : A Novel,8
127233,0373250134,Slightly Single (Red Dress Ink (Paperback)),7
271558,0061092886,The Fallen Man (Joe Leaphorn Novels),6
56959,0440998050,A Wrinkle in Time,10
28150,0553274325,Johnny Got His Gun,10
30989,0380718332,All That Remains (Kay Scarpetta Mysteries (Paperback)),10
68422,076790592X,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",8
161755,0446603422,Stormy Weather,9
81682,0375726403,Empire Falls,9
102564,0515132020,Heaven and Earth (Three Sisters Island Trilogy),5
135776,0451166892,The Pillars of the Earth,7
182053,0064400557,Charlotte's Web (Trophy Newbery),10
182053,0786817070,"Artemis Fowl (Artemis Fowl, Book 1)",10
258185,0373250479,Slightly Settled (Red Dress Ink),9
273113,0515116750,Born in Ice,5
25261,0446364800,The General's Daughter,9
53575,0812550706,Ender's Game (Ender Wiggins Saga (Paperback)),9
74630,0671042858,The Girl Who Loved Tom Gordon,3
100227,0439139597,Harry Potter and the Goblet of Fire (Book 4),10
177630,0671041789,The Green Mile,10
209238,0446610542,The Bachelor (Warner Books Contemporary Romance),5
73330,0679735909,Possession : A Romance,10
97324,0312305060,The Hours: A Novel,8
196502,0812570944,What Dreams May Come : A Novel,9
204946,0451197399,The Ballad of Frankie Silver,8
47279,0316666343,The Lovely Bones: A Novel,10
108005,0399150838,"So Many Books, So Little Time: A Year of Passionate Reading",7
95359,0440235502,October Sky: A Memoir,10
128622,0380818973,Asking for Trouble: A Novel,7
240700,0345413377,"The Amber Spyglass (His Dark Materials, Book 3)",9
57302,0374480095,Tuck Everlasting,8
131686,0553287737,The Bourne Ultimatum,10
159822,0316969443,Suzanne's Diary for Nicholas,8
184202,0515099546,The Cat Who Sniffed Glue,8
209817,0380804557,Stardust,10
138543,0440221099,Talk Before Sleep: A Novel,7
69405,0553277243,Time Flies,8
167678,0142001740,The Secret Life of Bees,8
274808,0385730586,Sisterhood of the Traveling Pants,9
113270,0385511612,Bleachers,7
140223,0425080021,Dune,5
170518,0446360856,The Gold Coast,5
241980,0671039830,"Eye Of The Storm (Hudson, Book 3)",10
39281,0446612545,The Beach House,7
131108,0553265741,Sacred Sins,10
149483,0441790348,Stranger in a Strange Land (Remembering Tomorrow),8
177349,0373484429,Reflections And Dreams,7
147420,0380002930,Watership Down,10
24090,0142001821,The Passion of Artemisia,8
69078,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,8
99441,0553348973,Still Life with Woodpecker,9
256874,0439139597,Harry Potter and the Goblet of Fire (Book 4),10
95359,0060175400,The Poisonwood Bible,9
128434,0316776963,Me Talk Pretty One Day,10
141310,0345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,10
229409,0671028383,Grave Secrets,6
270713,0553296981,Anne Frank: The Diary of a Young Girl,10
39345,0440241073,The Summons,7
120565,0440207622,Daddy,5
208141,0836217012,Cows Of Our Planet (Far Side Series),10
237064,0446612790,2nd Chance,8
99738,3257229534,Der Vorleser,9
100815,0316182540,White Oleander : A Novel,8
141888,0385484518,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",10
230522,0375412530,Back When We Were Grownups: A Novel,8
241861,0061030597,Moment of Truth,7
253871,0671021001,She's Come Undone (Oprah's Book Club),8
264321,0345416880,Enchantment,7
882,0373218400,Table For Two,5
50007,0374100128,The Corrections (Oprah Edition),5
62542,0316781266,The Last Time They Met : A Novel,5
12538,0786819146,"The Eternity Code (Artemis Fowl, Book 3)",9
66591,0451166892,The Pillars of the Earth,10
81136,0553580221,False Memory,6
88693,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),7
171118,0440418321,"The Golden Compass (His Dark Materials, Book 1)",8
270820,0684815451,SILENT NIGHT : The Story of the World War I Christmas Truce,6
79441,0316107352,Tales Too Ticklish to Tell: Bloom County,8
113155,0515136263,Chesapeake Blue,6
225938,0345427637,The Angel of Darkness,6
165512,0451169530,The Stand: Complete and Uncut,10
183187,0671519816,Inca Gold (Clive Cussler),10
153662,0385493800,The Testament,9
207349,0515135216,Dark Symphony,10
207965,0375705198,Amy and Isabelle : A novel,8
269578,0440407524,Shiloh (Yearling Newbery),8
273086,0553348981,Jitterbug Perfume,9
156269,0865471185,West With the Night,7
161872,0345339738,"The Return of the King (The Lord of the Rings, Part 3)",10
178667,0060502258,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,3
184990,0684801469,Farewell To Arms,8
271195,1400077826,Cold Mountain (MTI) (Vintage Contemporaries),9
62958,0689711522,Silver on the Tree,10
189516,0449003787,"\O\"" Is for Outlaw""",8
76102,0385486804,Into the Wild,10
79958,0140298479,Bridget Jones: The Edge of Reason,7
123883,0399149392,Chesapeake Blue (Quinn Brothers (Hardcover)),5
59172,0515131229,Dance upon the Air (Three Sisters Island Trilogy),8
122793,067103619X,Lake News,9
269890,0446606189,Cat &amp; Mouse (Alex Cross Novels),8
64316,0552998486,Chocolat,10
125519,0440220602,The Chamber,8
128325,0142001740,The Secret Life of Bees,9
138097,0451190572,The Green Mile: Coffey on the Mile (Green Mile Series),10
206418,0345354613,Eaters of the Dead,5
17950,0440211727,A Time to Kill,5
191841,0375703861,White Teeth: A Novel,4
8245,0385722206,Balzac and the Little Chinese Seamstress : A Novel,7
61257,0679785892,Fear and Loathing in Las Vegas : A Savage Journey to the Heart of the American Dream,8
232990,0385720106,A Map of the World,5
269625,0515130044,The Attorney,8
29259,0842329250,Soul Harvest: The World Takes Sides (Left Behind No. 4),8
87964,0394820371,The Phantom Tollbooth,5
258107,0553586122,Reap the Wind,9
274634,0380807343,Coraline,5
20409,0767905180,Jemima J: A Novel About Ugly Ducklings and Swans,10
46145,0836217241,The Far Side Gallery 4,10
138844,0375727345,House of Sand and Fog,10
12272,0971880107,Wild Animus,10
98440,0446310786,To Kill a Mockingbird,10
139913,0385510438,The Last Juror,7
185254,051513287X,Face the Fire (Three Sisters Island Trilogy),10
214879,0440211727,A Time to Kill,10
24433,0060927569,High Tide in Tucson : Essays from Now or Never,8
207148,0140067779,Obasan,7
245410,0684818868,Lies My Teacher Told Me : Everything Your American History Textbook Got Wrong,10
264985,0671722859,ROMEO AND JULIET,9
40889,0440226104,Black and Blue,6
50130,0316666009,1st to Die: A Novel,10
66680,0385335121,Tara Road,5
88976,0399501487,Lord of the Flies,9
179688,0440217490,A Dangerous Fortune,8
254707,0743235150,Everything's Eventual : 14 Dark Tales,8
63923,0064401871,A Little Princess,10
80683,0449208109,Things Fall Apart,10
81682,014028009X,Bridget Jones's Diary,10
104399,0064400557,Charlotte's Web (Trophy Newbery),10
135673,0064408647,"The Ersatz Elevator (A Series of Unfortunate Events, Book 6)",8
8253,0060915544,The Bean Trees,9
92810,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),7
209229,0451197399,The Ballad of Frankie Silver,7
248531,0380759500,Firefly,8
91184,0439136369,Harry Potter and the Prisoner of Azkaban (Book 3),5
160735,0440234743,The Testament,7
190708,0380710722,It's Always Something,10
243759,0671011375,Death du Jour,8
266807,0767903579,Falling Leaves: The True Story of an Unwanted Chinese Daughter,6
125203,2253044903,Le Parfum : Histoire d'un meurtrier,7
152483,038082101X,Daughter of Fortune: A Novel,8
220688,0452262143,"The Drawing of the Three (The Dark Tower, Book 2)",10
238849,0449221482,J Is for Judgment,8
274004,0552998001,Blackberry Wine,6
121282,0425092178,Strangers,6
229741,0316776963,Me Talk Pretty One Day,9
51210,0312171838,Bachelor Brothers' Bed &amp; Breakfast,6
105517,0836220889,Calvin and Hobbes,9
167812,0553272535,Night,6
25253,0679429220,Midnight in the Garden of Good and Evil: A Savannah Story,8
55490,0425121259,The Servants of Twilight,8
56554,1551668912,Thursday'S At Eight,9
78573,0446679593,Suzanne's Diary for Nicholas,10
99312,0064471047,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",10
102275,0446612790,2nd Chance,9
142398,0553280414,A Separate Peace,9
243951,0316969680,The Beach House,9
27472,0425181103,Phantoms,7
11224,0385424728,The Chamber,7
124597,0553213059,Romeo and Juliet (Bantam Classic),5
146932,0375726403,Empire Falls,8
236017,0375725784,A Heartbreaking Work of Staggering Genius,9
4334,0451099648,Firestarter (Signet Book),7
8660,0345351525,The Queen of the Damned (Vampire Chronicles (Paperback)),2
60621,0425189031,Portrait in Death,7
71853,0679734775,The House on Mango Street (Vintage Contemporaries),9
220688,0452282152,Girl with a Pearl Earring,10
240051,0743206029,On the Street Where You Live : A Novel,7
2179,0618002219,The Hobbit: or There and Back Again,9
